sku,infoDate,competitionType,competitor,competitorSku,label,price,currency,priceUnit,unitOfMeasure,priceType,priority,comments,country,source
MB-0017,2016-05-15T13:28:00,Online,eBay - eurotecnica,,Faller 150504 Reisende I-V,8.56,EUR,1,1,Online,,,de,idealo
MB-0017,2016-05-15T13:28:00,Online,Amazon Marketplace - arstecnica,,FALLER 150504 -- Reisende I-V,9.35,EUR,1,1,Online,,,de,idealo
MB-0017,2016-05-15T13:28:00,Online,ideeundspiel.com,,Faller 150504 Reisende IV,9.65,EUR,1,1,Online,,,de,idealo
MB-0017,2016-05-15T13:28:00,Online,Amazon,,FALLER 150504 -- Reisende I-V,10.28,EUR,1,1,Online,,,de,idealo
MB-0017,2016-05-15T13:28:00,Online,Amazon Marketplace - DeepOceanStoreuk,,Faller 150504 by Faller,43.63,EUR,1,1,Online,,,de,idealo
MB-0018,2016-05-15T13:28:00,Online,d-edition.de,,Graupner Adapterkabel Micro 47G(XH)-Gr. LiPo-Lader,8.09,EUR,1,1,Online,,,de,idealo
MB-0018,2016-05-15T13:28:00,Online,rc-toy.de,,3069.4 - Graupner Adapterkabel Micro 47G(XH)-Gr. LiPo-Lader,7.92,EUR,1,1,Online,,,de,idealo
MB-0018,2016-05-15T13:28:00,Online,Amazon Marketplace,,Graupner 3069.4 -- Adapter-kabel Micro 47G(XH)--Gr. LiPo--Lader,8.29,EUR,1,1,Online,,,de,idealo
MB-0018,2016-05-15T13:28:00,Online,eBay - rc-toy,,3069.4 -- Graupner Adapter-kabel Micro 47G(XH)--Gr. LiPo--Lader,8.54,EUR,1,1,Online,,,de,idealo
MB-0018,2016-05-15T13:28:00,Online,Amazon Marketplace - TKT-Shop,,Graupner 3069.4 -- Adapter-kabel Micro 47G(XH)--Gr. LiPo--Lader,8.72,EUR,1,1,Online,,,de,idealo
MB-0018,2016-05-15T13:28:00,Online,Amazon,,Graupner 3069.4 -- Adapter-kabel Micro 47G(XH)--Gr. LiPo--Lader,9.04,EUR,1,1,Online,,,de,idealo
MB-0018,2016-05-15T13:28:00,Online,rc-toy.de,,3069.4 - Graupner Adapterkabel Micro 47G(XH)-Gr. LiPo-Lader,6.68,EUR,1,1,Online,,,de,idealo
MB-0018,2016-05-15T13:28:00,Online,d-edition.de,,Graupner Adapterkabel Micro 47G(XH)-Gr. LiPo-Lader,6.73,EUR,1,1,Online,,,de,idealo
MB-0018,2016-05-15T13:28:00,Online,Amazon Marketplace,,Graupner 3069.4  Adapterkabel Micro 47G(XH)Gr. LiPoLader,7.59,EUR,1,1,Online,,,de,idealo
MB-0018,2016-05-15T13:28:00,Online,Amazon,,Graupner 3069.4  Adapterkabel Micro 47G(XH)Gr. LiPoLader,8.86,EUR,1,1,Online,,,de,idealo
MB-0018,2016-05-15T13:28:00,Online,eBay - rc-toy,,3069.4  Graupner Adapterkabel Micro 47G(XH)Gr. LiPoLader,8.63,EUR,1,1,Online,,,de,idealo
MB-0018,2016-05-15T13:28:00,Online,Amazon Marketplace - TKT-Shop,,Graupner 3069.4  Adapterkabel Micro 47G(XH)Gr. LiPoLader,8.72,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,d-edition.de,,"Graupner Mechaniker, stehendM1: 20",8.09,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,rc-toy.de,,"375.11 - Graupner Mechaniker, stehendM1: 20",8.09,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,Amazon Marketplace,,"Graupner 375.11 -- Mechani-ker, stehend M1:20",8.12,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,Amazon Marketplace,,"Graupner 375.11 -- Mechani-ker, stehend M1:20",10.33,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,eBay,,"Mechani-ker, stehend M1:20 Graupner 375.11",11.63,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,rc-toy.de,,"375.11 - Graupner Mechaniker, stehendM1: 20",6.48,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,d-edition.de,,Graupner Mechaniker stehend M1:20 Figur,6.46,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,Amazon Marketplace,,"Graupner 375.11  Mechaniker, stehend M1:20",7.52,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,Amazon Marketplace,,"Graupner 375.11  Mechaniker, stehend M1:20",9.89,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,eBay - fun-car-shop,,"Mechaniker, stehend M1:20 Graupner 375.11",11.75,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,d-edition.de,,Graupner Mechaniker stehend M1:20 Figur,7.1,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,eBay - berlinski-online-24,,"Graupner Mechaniker, stehend M1:20 #375.11",7.79,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,eBay - modellbau_berlinski,,"Graupner Mechaniker, stehend M1:20 - 375.11",7.87,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,Amazon Marketplace - Modellbaucenter-Bochum,,"Graupner 375.11 - Mechaniker, stehend M1:20",8.3,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,voelkner.de,,Graupner Figur Mechaniker stehend 1:20 1 St.,9.59,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,eBay - fun-car-shop,,"Mechaniker, stehend M1:20 Graupner 375.11",9.68,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,smdv.de,,Graupner Figur Mechaniker stehend 1:20 1 St.,9.49,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,Amazon Marketplace,,"Graupner 375.11 - Mechaniker, stehend M1:20",9.69,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,conrad.de,,Figur Mechaniker stehend Graupner 1:20 1 Stück.,9.59,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,Amazon,,"Graupner 375.11 - Mechaniker, stehend M1:20",9.59,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,eBay - modellbaucenter-bochum,,Graupner 375.11 Mechaniker stehend M1:20 Figur,9.59,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,eBay - modellsport-boehm,,"Graupner Figur Mechaniker, stehend M1:20 375.11",10.03,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,cmc-versand.de,,Mechaniker stehend M1:20 Figur Graupner,10.07,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,eBay,,"Graupner Mechaniker, stehend M1:20 #375.11",7.79,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,Amazon Marketplace,,"Graupner 375.11 - Mechaniker, stehend M1:20",8.3,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,eBay,,"Mechaniker, stehend M1:20 Graupner 375.11",9.88,EUR,1,1,Online,,,de,idealo
MB-0019,2016-05-15T13:28:00,Online,eBay,,Graupner 375.11 Mechaniker stehend M1:20 Figur,9.79,EUR,1,1,Online,,,de,idealo
MB-0020,2016-05-15T13:28:00,Online,rc-toy.de,,"1023. 1.B - Graupner Ruderhorn mit 3-Punktbefestig., blau",8.54,EUR,1,1,Online,,,de,idealo
MB-0020,2016-05-15T13:28:00,Online,eBay - rc-toy,,"1023. 1.B -- Graupner Ruderhorn -mit 3--Pun-ktbefestig., blau",8.72,EUR,1,1,Online,,,de,idealo
MB-0020,2016-05-15T13:28:00,Online,Amazon Marketplace - CMC Versand,,Graupner 1023. 1.B -- Ruderhorn -mit 3--Pun-ktbefestig. blau,11.25,EUR,1,1,Online,,,de,idealo
MB-0020,2016-05-15T13:28:00,Online,rc-toy.de,,"1023. 1.B - Graupner Ruderhorn mit 3-Punktbefestig., blau",7.46,EUR,1,1,Online,,,de,idealo
MB-0020,2016-05-15T13:28:00,Online,Amazon Marketplace,,Graupner 1023. 1.B  Ruderhorn mit 3Punktbefestig. blau,7.66,EUR,1,1,Online,,,de,idealo
MB-0020,2016-05-15T13:28:00,Online,eBay - rc-toy,,"1023. 1.B  Graupner Ruderhorn mit 3Punktbefestig., blau",8.81,EUR,1,1,Online,,,de,idealo
MB-0021,2016-05-15T13:28:00,Online,rc-toy.de,,"1023. 1.G - Graupner Ruderhorn mit 3-Punktbefestig., gelb",8.63,EUR,1,1,Online,,,de,idealo
MB-0021,2016-05-15T13:28:00,Online,eBay - rc-toy,,"1023. 1.G -- Graupner Ruderhorn -mit 3--Pun-ktbefestig., gelb",8.72,EUR,1,1,Online,,,de,idealo
MB-0021,2016-05-15T13:28:00,Online,Amazon Marketplace - CMC Versand,,Graupner 1023. 1.G -- Ruderhorn -mit 3--Pun-ktbefestig. gelb,10.91,EUR,1,1,Online,,,de,idealo
MB-0021,2016-05-15T13:28:00,Online,rc-toy.de,,"1023. 1.G - Graupner Ruderhorn mit 3-Punktbefestig., gelb",7.69,EUR,1,1,Online,,,de,idealo
MB-0021,2016-05-15T13:28:00,Online,Amazon Marketplace,,Graupner 1023. 1.G  Ruderhorn mit 3Punktbefestig. gelb,7.59,EUR,1,1,Online,,,de,idealo
MB-0022,2016-05-15T13:28:00,Online,rc-toy.de,,90191. 25 - Graupner Halterung Stabilisator,8.04,EUR,1,1,Online,,,de,idealo
MB-0022,2016-05-15T13:28:00,Online,d-edition.de,,Graupner Halterung Stabilisator,8.22,EUR,1,1,Online,,,de,idealo
MB-0022,2016-05-15T13:28:00,Online,eBay - rc-toy,,90191. 25 -- Graupner Halterung Stabilisator,8.54,EUR,1,1,Online,,,de,idealo
MB-0022,2016-05-15T13:28:00,Online,Amazon Marketplace - CMC Versand,,Graupner 90191. 25 -- Halterung Stabilisator,11.14,EUR,1,1,Online,,,de,idealo
MB-0022,2016-05-15T13:28:00,Online,rc-toy.de,,90191. 25 - Graupner Halterung Stabilisator,7.52,EUR,1,1,Online,,,de,idealo
MB-0022,2016-05-15T13:28:00,Online,d-edition.de,,Graupner Halterung Stabilisator,7.56,EUR,1,1,Online,,,de,idealo
MB-0022,2016-05-15T13:28:00,Online,Amazon Marketplace,,Graupner 90191. 25  Halterung Stabilisator,7.66,EUR,1,1,Online,,,de,idealo
MB-0022,2016-05-15T13:28:00,Online,eBay - rc-toy,,90191. 25  Graupner Halterung Stabilisator,8.72,EUR,1,1,Online,,,de,idealo
MB-0023,2016-05-15T13:28:00,Online,voltmaster.de,,Graupner - Taumelscheibe und Anlenkungen (4484. 05),4.75,EUR,1,1,Online,,,de,idealo
MB-0023,2016-05-15T13:28:00,Online,rc-toy.de,,4484. 05 - Graupner Taumelscheibe und Anlenkungen,8.54,EUR,1,1,Online,,,de,idealo
MB-0023,2016-05-15T13:28:00,Online,eBay - rc-toy,,4484. 05 -- Graupner Tau-melscheibe und Anlen-kungen,8.72,EUR,1,1,Online,,,de,idealo
MB-0023,2016-05-15T13:28:00,Online,Amazon Marketplace - CMC Versand,,Tau-melscheibe und Anlen-kungen,11.37,EUR,1,1,Online,,,de,idealo
MB-0023,2016-05-15T13:28:00,Online,voltmaster.de,,Graupner - Taumelscheibe und Anlenkungen (4484. 05),4.9,EUR,1,1,Online,,,de,idealo
MB-0023,2016-05-15T13:28:00,Online,rc-toy.de,,4484. 05 - Graupner Taumelscheibe und Anlenkungen,7.54,EUR,1,1,Online,,,de,idealo
MB-0023,2016-05-15T13:28:00,Online,Amazon Marketplace,,Taumelscheibe und Anlenkungen,7.51,EUR,1,1,Online,,,de,idealo
MB-0023,2016-05-15T13:28:00,Online,eBay - rc-toy,,4484. 05  Graupner Taumelscheibe und Anlenkungen,8.81,EUR,1,1,Online,,,de,idealo
MB-0024,2016-05-15T13:28:00,Online,eBay - modellsport-boehm,,Graupner K&uu-ml;hlwasserspirale 48-m-m (3325. 2),9.99,EUR,1,1,Online,,,de,idealo
MB-0024,2016-05-15T13:28:00,Online,rc-toy.de,,3325.2 - Graupner Kühlwasserspirale f. SPEED 820RACE,10.13,EUR,1,1,Online,,,de,idealo
MB-0024,2016-05-15T13:28:00,Online,Amazon Marketplace,,Graupner 3325.2 -- K&uu-ml;hlwasserspirale f&uu-ml;r SPEED 820RACE,10.13,EUR,1,1,Online,,,de,idealo
MB-0024,2016-05-15T13:28:00,Online,d-edition.de,,Graupner Kühlwasserspirale f. SPEED 820RACE,12.14,EUR,1,1,Online,,,de,idealo
MB-0024,2016-05-15T13:28:00,Online,eBay - rc-toy,,3325.2 -- Graupner K&uu-ml;hlwasserspirale f. SPEED 820RACE,13.27,EUR,1,1,Online,,,de,idealo
MB-0024,2016-05-15T13:28:00,Online,Amazon,,Graupner 3325.2 -- K&uu-ml;hlwasserspirale f&uu-ml;r SPEED 820RACE,16.06,EUR,1,1,Online,,,de,idealo
MB-0025,2016-05-15T13:28:00,Online,rc-toy.de,,"92604. 28 - Graupner Kugellager, vorne",8.25,EUR,1,1,Online,,,de,idealo
MB-0025,2016-05-15T13:28:00,Online,d-edition.de,,"Graupner Kugellager, vorne",8.29,EUR,1,1,Online,,,de,idealo
MB-0025,2016-05-15T13:28:00,Online,eBay - rc-toy,,"92604. 28 -- Graupner Kugellager, vorne",8.63,EUR,1,1,Online,,,de,idealo
MB-0025,2016-05-15T13:28:00,Online,Amazon Marketplace - CMC Versand,,"Graupner 92604. 28 -- Kugellager, vorne",10.91,EUR,1,1,Online,,,de,idealo
MB-0025,2016-05-15T13:28:00,Online,rc-toy.de,,"92604. 28 - Graupner Kugellager, vorne",7.54,EUR,1,1,Online,,,de,idealo
MB-0025,2016-05-15T13:28:00,Online,d-edition.de,,"Graupner Kugellager, vorne",7.66,EUR,1,1,Online,,,de,idealo
MB-0025,2016-05-15T13:28:00,Online,Amazon Marketplace,,"Graupner 92604. 28  Kugellager, vorne",7.43,EUR,1,1,Online,,,de,idealo
MB-0025,2016-05-15T13:28:00,Online,eBay - rc-toy,,"92604. 28  Graupner Kugellager, vorne",8.63,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,d-edition.de,,Graupner Mechaniker stehend M1:20 Figur,7.32,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,eBay - berlinski-online-24,,"Graupner Mechaniker, stehend M1:20 #375.11",7.95,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,eBay - modellbau_berlinski,,"Graupner Mechaniker, stehend M1:20 - 375.11",7.95,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,Amazon Marketplace - Modellbaucenter-Bochum,,"Graupner 375.11 - Mechaniker, stehend M1:20",8.74,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,voelkner.de,,Graupner Figur Mechaniker stehend 1:20 1 St.,9.79,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,eBay - fun-car-shop,,"Mechaniker, stehend M1:20 Graupner 375.11",9.98,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,smdv.de,,Graupner Figur Mechaniker stehend 1:20 1 St.,9.99,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,Amazon Marketplace,,"Graupner 375.11 - Mechaniker, stehend M1:20",9.99,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,conrad.de,,Figur Mechaniker stehend Graupner 1:20 1 Stück.,9.99,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,Amazon,,"Graupner 375.11 - Mechaniker, stehend M1:20",9.99,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,eBay - modellbaucenter-bochum,,Graupner 375.11 Mechaniker stehend M1:20 Figur,9.99,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,eBay - modellsport-boehm,,"Graupner Figur Mechaniker, stehend M1:20 375.11",10.13,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,cmc-versand.de,,Mechaniker stehend M1:20 Figur Graupner,10.28,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,eBay,,"Graupner Mechaniker, stehend M1:20 #375.11",7.95,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,Amazon Marketplace,,"Graupner 375.11 - Mechaniker, stehend M1:20",8.74,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,eBay,,"Mechaniker, stehend M1:20 Graupner 375.11",9.98,EUR,1,1,Online,,,de,idealo
MB-0002,2017-07-17T05:52:00,Online,eBay,,Graupner 375.11 Mechaniker stehend M1:20 Figur,9.99,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,d-edition.de,,Graupner Mechaniker stehend M1:20 Figur,7.32,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,eBay - berlinski-online-24,,"Graupner Mechaniker, stehend M1:20 #375.11",7.95,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,eBay - modellbau_berlinski,,"Graupner Mechaniker, stehend M1:20 - 375.11",7.95,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,Amazon Marketplace - Modellbaucenter-Bochum,,"Graupner 375.11 - Mechaniker, stehend M1:20",8.74,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,voelkner.de,,Graupner Figur Mechaniker stehend 1:20 1 St.,9.79,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,eBay - fun-car-shop,,"Mechaniker, stehend M1:20 Graupner 375.11",9.98,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,smdv.de,,Graupner Figur Mechaniker stehend 1:20 1 St.,9.99,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,Amazon Marketplace,,"Graupner 375.11 - Mechaniker, stehend M1:20",9.99,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,conrad.de,,Figur Mechaniker stehend Graupner 1:20 1 Stück.,9.99,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,Amazon,,"Graupner 375.11 - Mechaniker, stehend M1:20",9.99,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,eBay - modellbaucenter-bochum,,Graupner 375.11 Mechaniker stehend M1:20 Figur,9.99,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,eBay - modellsport-boehm,,"Graupner Figur Mechaniker, stehend M1:20 375.11",10.13,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,cmc-versand.de,,Mechaniker stehend M1:20 Figur Graupner,10.28,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,eBay,,"Graupner Mechaniker, stehend M1:20 #375.11",7.95,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,Amazon Marketplace,,"Graupner 375.11 - Mechaniker, stehend M1:20",8.74,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,eBay,,"Mechaniker, stehend M1:20 Graupner 375.11",9.98,EUR,1,1,Online,,,de,idealo
MB-0019,2017-07-17T05:52:00,Online,eBay,,Graupner 375.11 Mechaniker stehend M1:20 Figur,9.99,EUR,1,1,Online,,,de,idealo
MB-0001,2017-08-08T13:20:46,Online,cmc-versand.de,,Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader Graupner,3.24,EUR,,1,Online,,,de,idealo
MB-0001,2017-08-08T13:20:46,Online,"Amazon Marketplace - Der-ModellbauShop, Preise incl. MwSt.",,Graupner 3069.4 - Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader,4.35,EUR,,1,Online,,,de,idealo
MB-0001,2017-08-08T13:20:46,Online,d-edition.de,,Graupner Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader,7.24,EUR,,1,Online,,,de,idealo
MB-0001,2017-08-08T13:20:46,Online,Amazon,,Graupner 3069.4 - Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader,9.42,EUR,,1,Online,,,de,idealo
MB-0001,2017-08-08T13:20:46,Online,eBay - modellsport-boehm,,Graupner Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader 3069.4,10.01,EUR,,1,Online,,,de,idealo
MB-0003,2017-08-08T13:20:46,Online,d-edition.de,,Graupner Ruderhorn mit 3-Punktbefestigung blau,9.12,EUR,,1,Online,,,de,idealo
MB-0003,2017-08-08T13:20:46,Online,Amazon Marketplace - Modellbau-Goepel,,Graupner 1023.1.B - Ruderhorn mit 3-Punktbefestig. blau,9.32,EUR,,1,Online,,,de,idealo
MB-0003,2017-08-08T13:20:46,Online,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 1023.1.B - Ruderhorn mit 3-Punktbefestig. blau,9.95,EUR,,1,Online,,,de,idealo
MB-0003,2017-08-08T13:20:46,Online,eBay - modellsport-boehm,,Graupner Ruderhorn mit 3-Punktbefestigung blau 1023.1.B,10.01,EUR,,1,Online,,,de,idealo
MB-0003,2017-08-08T13:20:46,Online,cmc-versand.de,,Ruderhorn mit 3-Punktbefestigung blau Graupner,10.28,EUR,,1,Online,,,de,idealo
MB-0003,2017-08-08T13:20:46,Online,Amazon,,Graupner 1023.1.B - Ruderhorn mit 3-Punktbefestig. blau,13.85,EUR,,1,Online,,,de,idealo
MB-0004,2017-08-08T13:20:46,Online,d-edition.de,,Graupner Ruderhorn mit 3-Punktbefestigung gelb,8.96,EUR,,1,Online,,,de,idealo
MB-0004,2017-08-08T13:20:46,Online,Amazon Marketplace - Modellbau-Goepel,,Graupner 1023.1.G - Ruderhorn mit 3-Punktbefestig. gelb,9.32,EUR,,1,Online,,,de,idealo
MB-0004,2017-08-08T13:20:46,Online,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 1023.1.G - Ruderhorn mit 3-Punktbefestig. gelb,9.95,EUR,,1,Online,,,de,idealo
MB-0004,2017-08-08T13:20:46,Online,eBay - modellsport-boehm,,Graupner Ruderhorn mit 3-Punktbefestigung gelb 1023.1.G,10.01,EUR,,1,Online,,,de,idealo
MB-0004,2017-08-08T13:20:46,Online,cmc-versand.de,,Ruderhorn mit 3-Punktbefestigung gelb Graupner,10.28,EUR,,1,Online,,,de,idealo
MB-0005,2017-08-08T13:20:46,Online,d-edition.de,,Graupner Halterung Stabilisator,5.89,EUR,,1,Online,,,de,idealo
MB-0005,2017-08-08T13:20:46,Online,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 90191.25 - Halterung Stabilisator,6.89,EUR,,1,Online,,,de,idealo
MB-0005,2017-08-08T13:20:46,Online,cmc-versand.de,,Halterung Stabilisator Graupner,7.1,EUR,,1,Online,,,de,idealo
MB-0005,2017-08-08T13:20:46,Online,eBay - modellsport-boehm,,Graupner Halterung Stabilisator 90191.25,8.64,EUR,,1,Online,,,de,idealo
MB-0005,2017-08-08T13:20:46,Online,Amazon,,Graupner 90191.25 - Halterung Stabilisator,16.43,EUR,,1,Online,,,de,idealo
MB-0006,2017-08-08T13:20:46,Online,besserepreise.com,,Faller 150504 - Reisende IV,8.59,EUR,,1,Online,,,de,idealo
MB-0006,2017-08-08T13:20:46,Online,eBay - joes-modellbahnlaedle,,Faller H0 150504 Figuren Reisende IV # in OVP##,8.99,EUR,,1,Online,,,de,idealo
MB-0006,2017-08-08T13:20:46,Online,Amazon Marketplace - Hobby Center,,FALLER 150504  Reisende IV,9.2,EUR,,1,Online,,,de,idealo
MB-0006,2017-08-08T13:20:46,Online,Amazon,,FALLER 150504  Reisende IV,10.79,EUR,,1,Online,,,de,idealo
MB-0007,2017-08-08T13:20:46,Online,der-schweighofer.at,,Graupner SJ Wasserkühlspirale Speed 820 4013389183260,15.99,EUR,,1,Online,1,,de,idealo
MB-0007,2017-08-08T13:20:46,Online,"Amazon Marketplace - Der-ModellbauShop, Preise incl. MwSt.",,Graupner 3325.2 - Kühlwasserspirale für SPEED 820RACE,14.25,EUR,,1,Online,,,de,idealo
MB-0007,2017-08-08T13:20:46,Online,lindinger.at,,GRAUPNER KÜHLWASSERSPIRALE SPEED 820BB RACE 20V,14.99,EUR,,1,Online,,,de,idealo
MB-0007,2017-08-08T13:20:46,Online,conrad.de,,Graupner (3325.2) Kühlwasserspirale für SPEED 820RACE,14.99,EUR,,1,Online,,,de,idealo
MB-0008,2017-08-08T13:20:46,Online,d-edition.de,,"Graupner Kugellager, vorne",8.96,EUR,,1,Online,,,de,idealo
MB-0008,2017-08-08T13:20:46,Online,Amazon Marketplace - Modellbau-Goepel,,"Graupner 92604.28 - Kugellager, vorne",9.36,EUR,,1,Online,,,de,idealo
MB-0008,2017-08-08T13:20:46,Online,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,"Graupner 92604.28 - Kugellager, vorne",9.99,EUR,,1,Online,,,de,idealo
MB-0008,2017-08-08T13:20:46,Online,eBay - modellsport-boehm,,"Graupner Kugellager, vorne 92604.28",10.01,EUR,,1,Online,,,de,idealo
MB-0008,2017-08-08T13:20:46,Online,cmc-versand.de,,"Kugellager, vorne Graupner",10.28,EUR,,1,Online,,,de,idealo
MB-0009,2017-08-08T13:20:46,Online,d-edition.de,,Graupner Stoßdämpfergehäuse und Kolbenstangen,9.99,EUR,,1,Online,,,de,idealo
MB-0009,2017-08-08T13:20:46,Online,cmc-versand.de,,Stoßdämpfergehäuse und Kolbenstangen Graupner,10.28,EUR,,1,Online,,,de,idealo
MB-0010,2017-08-08T13:20:46,Online,d-edition.de,,Graupner Luftschraube 3 Blatt25x21 cm,6.96,EUR,,1,Online,,,de,idealo
MB-0010,2017-08-08T13:20:46,Online,Amazon Marketplace - Modellbau-Goepel,,Graupner 1315.25.21 - 3-Blatt Luftschraube 25 X 21cm,7.36,EUR,,1,Online,,,de,idealo
MB-0010,2017-08-08T13:20:46,Online,lindinger.at,,"GRAUPNER LUFTSCHRAUBE 3-BLATT 10/8,3",7.99,EUR,,1,Online,,,de,idealo
MB-0010,2017-08-08T13:20:46,Online,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 1315.25.21 - 3-Blatt Luftschraube 25 X 21cm,7.99,EUR,,1,Online,,,de,idealo
MB-0010,2017-08-08T13:20:46,Online,cmc-versand.de,,Luftschraube 3 Blatt 25x21 cm Graupner,8.22,EUR,,1,Online,,,de,idealo
MB-0010,2017-08-08T13:20:46,Online,eBay - modellsport-boehm,,Graupner Luftschraube 3 Blatt 25x21 cm 1315.25.21,9.04,EUR,,1,Online,,,de,idealo
MB-0012,2017-08-08T13:20:46,Online,eBay - frederik-niehues,,LOT 42562 | Faller 181604 3 kleine u. 3 große Tannen 50-120mm Bausatz in OVP,8.09,EUR,,1,Online,,,de,idealo
MB-0012,2017-08-08T13:20:46,Online,exoneit.de,,"3 kleine und große Tannen Faller Anlagenbau Bäume, Büsche, Zäune Spur H0",8.42,EUR,,1,Online,,,de,idealo
MB-0012,2017-08-08T13:20:46,Online,besserepreise.com,,Faller 181604 - 3 Kleine und 3 große Tannen,8.63,EUR,,1,Online,,,de,idealo
